Time(Sec),P(W/cm2)
30784,0.331376827463812
30785,0.3314209333063194
30786,0.3310372390208942
30787,0.3311165631829484
30788,0.3312388865125515
30789,0.3312110710673205
30790,0.3313865684761307
30791,0.3313295024644823
30792,0.3312461632438083
30793,0.3314104067537362
30794,0.3314930530329074
30795,0.331307367069936
30796,0.3313374710207425
30797,0.3313648019912831
30798,0.3314808467065062
30799,0.3313123790064023
30800,0.3314250543219068
30801,0.3312605150245086
30802,0.3314820948490917
30803,0.3314484733003511
30804,0.3315232464392216
30805,0.3315348550048144
30806,0.3314393726858869
30807,0.3313523742909704
30808,0.3316952873125879
30809,0.3314720127503057
30810,0.3313166811303027
30811,0.3314267520193395
30812,0.3313684836324672
30813,0.3316614430154178
30814,0.3313534897556849
30815,0.3314258052663115
30816,0.3315415564252559
30817,0.3315069063699224
30818,0.3315551600584069
30819,0.3316647722683399
30820,0.3315134972904731
30821,0.3314344387626796
30822,0.3315370559203741
30823,0.3316373766802903
30824,0.3316338980974549
30825,0.3316522354184638
30826,0.331453267934386
30827,0.3316659334471973
30828,0.3315856071861227
30829,0.3316047954660494
30830,0.3317430733863642
30831,0.3316679726744533
30832,0.3315930921150468
30833,0.3316555364628283
30834,0.3314973164338644
30835,0.3316786629438692
30836,0.3317533077858443
30837,0.3317837481013486
30838,0.33186299202365
30839,0.3316399327227011
30840,0.3315089982627198
30841,0.3317136349346222
30842,0.3316612336893967
30843,0.3319279369127095
30844,0.3315863348159567
30845,0.331833954344981
30846,0.3315355079463414
30847,0.3317616848458363
30848,0.3317629045966527
30849,0.33178904568407
30850,0.3317542107717134
30851,0.3316791864629427
30852,0.3318539479618967
30853,0.331826273505137
30854,0.3319160949100901
30855,0.3318207968013588
30856,0.3317733795186697
30857,0.3319871959286192
30858,0.331913310933733
30859,0.3318705104350443
30860,0.3316092915719333
30861,0.3319150436858582
30862,0.3319392913369197
30863,0.3316172022287796
30864,0.3321167774019532
30865,0.3318464485166113
30866,0.33194741293061
30867,0.3317637053338975
30868,0.3318532580667955
30869,0.3318784729331127
30870,0.3318101468854814
30871,0.3319639932110536
30872,0.3320475879741991
30873,0.3320670541343974
30874,0.3320450540672806
30875,0.331896856484999
30876,0.3320032850978311
30877,0.3321642044295551
30878,0.3320218921339498
30879,0.3321920382860789
30880,0.3318874239184184
30881,0.3317580438848473
30882,0.3320339863280385
30883,0.3320587621035064
30884,0.332018298106177
30885,0.3319833799581878
30886,0.3320612861759683
30887,0.3321004057996826
30888,0.3320090734667615
30889,0.3319079161798025
30890,0.3319514159166385
30891,0.3322643929190074
30892,0.3319002996356385
30893,0.3321077331749662
30894,0.3321818124449103
30895,0.3321735455254279
30896,0.3321685742496197
30897,0.331948408849165
30898,0.3319553436898617
30899,0.3320993759333513
30900,0.3322284882277735
30901,0.3321251255434254
30902,0.3324447962171504
30903,0.3322233402288659
30904,0.3322494508138487
30905,0.3319958704350844
30906,0.332429000031147
30907,0.3323575438822805
30908,0.332042287316665
30909,0.3321922040154292
30910,0.3322425961324953
30911,0.3321999691016681
30912,0.3323530846362827
30913,0.3323204063671195
30914,0.3322634
30915,0.3322246
30916,0.3322246
30917,0.3322246
30918,0.3322634
30919,0.3322634
30920,0.3322246
30921,0.3322246
30922,0.3322634
30923,0.3321858
30924,0.331682
30925,0.331682
30926,0.3317208
30927,0.3317208
30928,0.3317596
30929,0.3317208
30930,0.3317596
30931,0.3317208
30932,0.3317596
30933,0.3317596
30934,0.3317983
30935,0.3317983
30936,0.3317983
30937,0.3317983
30938,0.3317983
30939,0.3317983
30940,0.331837
30941,0.3317983
30942,0.331837
30943,0.3318758
30944,0.3320696
30945,0.3320696
30946,0.3320696
30947,0.3321083
30948,0.3320696
30949,0.3320308
30950,0.3320696
30951,0.3320696
30952,0.3320696
30953,0.3320696
30954,0.3317596
30955,0.3317596
30956,0.3317983
30957,0.3317983
30958,0.3317596
30959,0.3317983
30960,0.3317596
30961,0.3317596
30962,0.3317983
30963,0.3317983
30964,0.3318371
30965,0.3317983
30966,0.3317983
30967,0.3317983
30968,0.3318371
30969,0.3318371
30970,0.3318371
30971,0.3317983
30972,0.3318371
30973,0.3318758
30974,0.3318371
30975,0.3318758
30976,0.3319146
30977,0.3319146
30978,0.3318758
30979,0.3318371
30980,0.3319146
30981,0.3319146
30982,0.3319533
30983,0.3319146
30984,0.3324571
30985,0.3324571
30986,0.3324571
30987,0.3324571
30988,0.3324571
30989,0.3324959
30990,0.3324571
30991,0.3324184
30992,0.3324571
30993,0.3324571
30994,0.3319921
30995,0.3320308
30996,0.3320308
30997,0.3320308
30998,0.3320308
30999,0.3320308
31000,0.3320308
31001,0.3319921
31002,0.3319921
31003,0.3319534
31004,0.3324184
31005,0.3324184
31006,0.3324571
31007,0.3324184
31008,0.3324571
31009,0.3324571
31010,0.3324571
31011,0.3324959
31012,0.3324571
31013,0.3324571
31014,0.3324184
31015,0.3324184
31016,0.3323796
31017,0.3323796
31018,0.3323796
31019,0.3324184
31020,0.3323796
31021,0.3323796
31022,0.3323409
31023,0.3323796
31024,0.3323796
31025,0.3324184
31026,0.3323796
31027,0.3323796
31028,0.3324184
31029,0.3324184
31030,0.3324184
31031,0.3324184
31032,0.3324184
31033,0.3324184
31034,0.3319146
31035,0.3319533
31036,0.3319146
31037,0.3318758
31038,0.3319146
31039,0.3318758
31040,0.3318371
31041,0.3318758
31042,0.3318371
31043,0.3318371
31044,0.3323021
31045,0.3323021
31046,0.3323021
31047,0.3323021
31048,0.3322633
31049,0.3323409
31050,0.3323409
31051,0.3323021
31052,0.3322633
31053,0.3323409
31054,0.3319533
31055,0.3320308
31056,0.3320308
31057,0.3319921
31058,0.3319921
31059,0.3319921
31060,0.3319533
31061,0.3319921
31062,0.3319921
31063,0.3319533
31064,0.3318758
31065,0.3319146
31066,0.3318758
31067,0.3318758
31068,0.3318758
31069,0.3318371
31070,0.3317983
31071,0.3317983
31072,0.3317983
31073,0.3317983
31074,0.3322633
31075,0.3323021
31076,0.3322633
31077,0.3322633
31078,0.3323021
31079,0.3322633
31080,0.3323021
31081,0.3323408
31082,0.3323408
31083,0.3323796
31084,0.3323409
31085,0.3320696
31086,0.3321083
31087,0.3320696
31088,0.3321083
31089,0.3321083
31090,0.3321083
31091,0.3321083
31092,0.3321083
31093,0.3321083
31094,0.3321083
31095,0.3320696
31096,0.3321083
31097,0.3324571
31098,0.3325734
31099,0.3326121
31100,0.3325734
31101,0.3325734
31102,0.3325734
31103,0.3324959
31104,0.3325346
31105,0.3324571
31106,0.3324571
31107,0.3324571
31108,0.3324184
31109,0.3324184
31110,0.3324184
31111,0.3324184
31112,0.3323796
31113,0.3323409
31114,0.3319146
31115,0.3318758
31116,0.3318758
31117,0.3318758
31118,0.3318371
31119,0.3318371
31120,0.3318371
31121,0.3317596
31122,0.3317983
31123,0.3317983
31124,0.3321471
31125,0.3321471
31126,0.3321471
31127,0.3321471
31128,0.3321471
31129,0.3321858
31130,0.3321858
31131,0.3321471
31132,0.3321858
31133,0.3321858
31134,0.3321858
31135,0.3321858
31136,0.3321858
31137,0.3322246
31138,0.3322246
31139,0.3322634
31140,0.3322634
31141,0.3322634
31142,0.3323021
31143,0.3323021
31144,0.3323409
31145,0.3323409
31146,0.3323409
31147,0.3323021
31148,0.3323409
31149,0.3323021
31150,0.3323409
31151,0.3323796
31152,0.3323796
31153,0.3323796
31154,0.3323796
31155,0.3323796
31156,0.3323796
31157,0.3323796
31158,0.3323796
31159,0.3323796
31160,0.3323796
31161,0.3323796
31162,0.3323796
31163,0.3323796
31164,0.3323021
31165,0.3323021
31166,0.3322634
31167,0.3322634
31168,0.3322634
31169,0.3322634
31170,0.3322634
31171,0.3322246
31172,0.3322246
31173,0.3322246
31174,0.3317596
31175,0.3317983
31176,0.3317983
31177,0.3317983
31178,0.3317596
31179,0.3317596
31180,0.3317596
31181,0.3317208
31182,0.3317208
31183,0.3317208
31184,0.3320696
31185,0.3320696
31186,0.3320696
31187,0.3321084
31188,0.3320696
31189,0.3320696
31190,0.3320696
31191,0.3321084
31192,0.3320696
31193,0.3321084
31194,0.3317596
31195,0.3317596
31196,0.3317596
31197,0.3317596
31198,0.3317983
31199,0.3317596
31200,0.3317596
31201,0.3317596
31202,0.3317596
31203,0.3317596
31204,0.3319921
31205,0.3319921
31206,0.3319921
31207,0.3319533
31208,0.3319921
31209,0.3319533
31210,0.3319533
31211,0.3319533
31212,0.3319533
31213,0.3319533
31214,0.3322246
31215,0.3322634
31216,0.3322246
31217,0.3322246
31218,0.3321858
31219,0.3321471
31220,0.3321471
31221,0.3321471
31222,0.3321083
31223,0.3320696
31224,0.3315658
31225,0.3315658
31226,0.331527
31227,0.3315658
31228,0.3315658
31229,0.3315658
31230,0.3315658
31231,0.331527
31232,0.3314883
31233,0.3314883
31234,0.3319921
31235,0.3319921
31236,0.3319921
31237,0.3320308
31238,0.3320696
31239,0.3320308
31240,0.3320696
31241,0.3320696
31242,0.3321083
31243,0.3320696
31244,0.3321083
31245,0.3321083
31246,0.3321083
31247,0.3321083
31248,0.3321471
31249,0.3321471
31250,0.3321083
31251,0.3321083
31252,0.3320696
31253,0.3320696
31254,0.3320696
31255,0.3320696
31256,0.3320696
31257,0.3321083
31258,0.3320696
31259,0.3320696
31260,0.3320696
31261,0.3320308
31262,0.3320308
31263,0.3320696
31264,0.3320308
31265,0.3319921
31266,0.3320308
31267,0.3319921
31268,0.3319921
31269,0.3320308
31270,0.3320308
31271,0.3320308
31272,0.3320308
31273,0.3320308
31274,0.331527
31275,0.3314883
31276,0.3314883
31277,0.331527
31278,0.331527
31279,0.3314883
31280,0.3314883
31281,0.3314495
31282,0.3314883
31283,0.3314883
31284,0.3315658
31285,0.3315658
31286,0.331527
31287,0.3315658
31288,0.331527
31289,0.331527
31290,0.3315658
31291,0.331527
31292,0.3315658
31293,0.3315658
31294,0.331527
31295,0.3315658
31296,0.3315658
31297,0.3316046
31298,0.3316046
31299,0.3316433
31300,0.3316433
31301,0.3316046
31302,0.3316433
31303,0.3316046
31304,0.3320696
31305,0.3321083
31306,0.3320696
31307,0.3320696
31308,0.3321083
31309,0.3321083
31310,0.3321083
31311,0.3321471
31312,0.3321471
31313,0.3321471
31314,0.3321471
31315,0.3321083
31316,0.3321083
31317,0.3321083
31318,0.3321083
31319,0.3321471
31320,0.3321471
31321,0.3321471
31322,0.3321471
31323,0.3321083
31324,0.3321083
31325,0.3321083
31326,0.3321471
31327,0.3321471
31328,0.3321471
31329,0.3321083
31330,0.3321083
31331,0.3320696
31332,0.3321083
31333,0.3320696
31334,0.3321083
31335,0.3321083
31336,0.3320696
31337,0.3321083
31338,0.3321083
31339,0.3321471
31340,0.3321083
31341,0.3321471
31342,0.3321471
31343,0.3321083
31344,0.3321471
31345,0.3321471
31346,0.3321859
31347,0.3321859
31348,0.3321859
31349,0.3321859
31350,0.3321471
31351,0.3321859
31352,0.3321859
31353,0.3321471
31354,0.3321083
31355,0.3321083
31356,0.3321083
31357,0.3320696
31358,0.3320696
31359,0.3321083
31360,0.3320696
31361,0.3320696
31362,0.3320696
31363,0.3320696
31364,0.3315658
31365,0.3315658
31366,0.3315658
31367,0.3315658
31368,0.3316045
31369,0.3316045
31370,0.3315658
31371,0.3315658
31372,0.3316045
31373,0.3315658
31374,0.3316045
31375,0.3315658
31376,0.3315658
31377,0.3315658
31378,0.331527
31379,0.3314883
31380,0.331527
31381,0.331527
31382,0.331527
31383,0.331527
31384,0.3320308
31385,0.3319921
31386,0.3320308
31387,0.3319921
31388,0.3319921
31389,0.3320308
31390,0.3319921
31391,0.3320308
31392,0.3320308
31393,0.3320308
31394,0.3320308
31395,0.3320696
31396,0.3320308
31397,0.3319921
31398,0.3320308
31399,0.3320308
31400,0.3320308
31401,0.3320308
31402,0.3319921
31403,0.3320308
31404,0.331527
31405,0.331527
31406,0.3315658
31407,0.331527
31408,0.331527
31409,0.3315658
31410,0.3315658
31411,0.3316045
31412,0.3315658
31413,0.3316045
31414,0.3317983
31415,0.3318371
31416,0.3317983
31417,0.3317983
31418,0.3318371
31419,0.3318371
31420,0.3318371
31421,0.3317983
31422,0.3318371
31423,0.3318371
31424,0.3316045
31425,0.3316045
31426,0.3316045
31427,0.3316045
31428,0.3316045
31429,0.3316433
31430,0.3316433
31431,0.3316045
31432,0.3316045
31433,0.3316045
31434,0.3315658
31435,0.3316045
31436,0.3316045
31437,0.3315658
31438,0.3316045
31439,0.3315658
31440,0.3315658
31441,0.3316045
31442,0.3316045
31443,0.3315658
31444,0.3318371
31445,0.3318758
31446,0.3318758
31447,0.3318758
31448,0.3318758
31449,0.3319146
31450,0.3318758
31451,0.3318758
31452,0.3319146
31453,0.3318371
31454,0.3318371
31455,0.3318371
31456,0.3318371
31457,0.3317983
31458,0.3317983
31459,0.3317983
31460,0.3317983
31461,0.3317595
31462,0.3317595
31463,0.3317208
31464,0.3320308
31465,0.3319921
31466,0.3320308
31467,0.3320308
31468,0.3320308
31469,0.3320308
31470,0.3320308
31471,0.3320696
31472,0.3320308
31473,0.3320308
31474,0.3320308
31475,0.3320308
31476,0.3319921
31477,0.3319921
31478,0.3320308
31479,0.3320308
31480,0.3320696
31481,0.3320696
31482,0.3320308
31483,0.3320696
31484,0.3320696
31485,0.3320696
31486,0.3320308
31487,0.3320308
31488,0.3320308
31489,0.3319921
31490,0.3319921
31491,0.3319921
31492,0.3319921
31493,0.3319533
31494,0.3319921
31495,0.3319921
31496,0.3319533
31497,0.3319921
31498,0.3319921
31499,0.3319921
31500,0.3319921
31501,0.3320308
31502,0.3319921
31503,0.3320308
31504,0.3317983
31505,0.3317983
31506,0.3317983
31507,0.3317983
31508,0.3317595
31509,0.3317595
31510,0.3317595
31511,0.3317208
31512,0.3317208
31513,0.3317208
31514,0.3319921
31515,0.3319533
31516,0.3319533
31517,0.3319533
31518,0.3319533
31519,0.3319533
31520,0.3319146
31521,0.3319146
31522,0.3319533
31523,0.3319533
31524,0.3319146
31525,0.3319146
31526,0.3319533
31527,0.3319533
31528,0.3319146
31529,0.3309845
31530,0.3296281
31531,0.3282717
31532,0.3267603
31533,0.3251326
31534,0.3231949
31535,0.3216448
31536,0.3195133
31537,0.3173431
31538,0.3154829
31539,0.3128864
31540,0.3104062
31541,0.3076159
31542,0.3047481
31543,0.3021516
31544,0.2985863
31545,0.2950597
31546,0.2921919
31547,0.2884715
31548,0.2848287
31549,0.2806045
31550,0.2767291
31551,0.2730862
31552,0.2692496
31553,0.2651417
31554,0.260995
31555,0.2561121
31556,0.2515391
31557,0.2463073
31558,0.240688
31559,0.2356113
31560,0.2299532
31561,0.224799
31562,0.2189084
31563,0.2136766
31564,0.2079798
31565,0.2021667
31566,0.1964311
31567,0.1909669
31568,0.1851538
31569,0.1793019
31570,0.1740314
31571,0.1686059
31572,0.1629478
31573,0.157871
31574,0.1532981
31575,0.1482601
31576,0.1436096
31577,0.1396567
31578,0.1358589
31579,0.132371
31580,0.1286119
31581,0.1254341
31582,0.1230701
31583,0.1206674
31584,0.1181871
31585,0.1154356
31586,0.1129554
31587,0.1102038
31588,0.1078398
31589,0.1060741
31590,0.1043028
31591,0.1024658
31592,0.1009652
31593,0.09922486
31594,0.09766629
31595,0.09641325
31596,0.09513699
31597,0.09370219
31598,0.09245301
31599,0.09112649
31600,0.09005134
31601,0.08890272
31602,0.08780437
31603,0.08666349
31604,0.08575464
31605,0.08468724
31606,0.08365851
31607,0.0827922
31608,0.08194137
31609,0.08115242
31610,0.08028612
31611,0.07954358
31612,0.07885904
31613,0.07811263
31614,0.07741263
31615,0.07678997
31616,0.07609771
31617,0.07550212
31618,0.07484853
31619,0.07421428
31620,0.07358001
31621,0.07303858
31622,0.0724546
31623,0.07183581
31624,0.07118995
31625,0.07063691
31626,0.07012641
31627,0.06958111
31628,0.06907835
31629,0.0685021
31630,0.06800707
31631,0.06745403
31632,0.06689325
31633,0.06644463
31634,0.06597667
31635,0.06547004
31636,0.064917
31637,0.06447612
31638,0.06400043
31639,0.0635054
31640,0.06306838
31641,0.06255788
31642,0.06214793
31643,0.06166837
31644,0.06122749
31645,0.0607866
31646,0.06034185
31647,0.05992804
31648,0.05947169
31649,0.0590656
31650,0.05858991
31651,0.05821864
31652,0.05775455
31653,0.05737941
31654,0.05693079
31655,0.0565015
31656,0.05606062
31657,0.05570482
31658,0.0552794
31659,0.05494294
31660,0.05453299
31661,0.05411144
31662,0.05374017
31663,0.0533457
31664,0.05293575
31665,0.05260315
31666,0.0521816
31667,0.05185674
31668,0.05144679
31669,0.0511142
31670,0.05073519
31671,0.05038712
31672,0.04999264
31673,0.04964458
31674,0.04939319
31675,0.04900259
31676,0.04868159
31677,0.04831032
31678,0.04800093
31679,0.04765673
31680,0.04728932
31681,0.04695672
31682,0.04656225
31683,0.04623738
31684,0.04590865
31685,0.04555285
31686,0.04523573
31687,0.04489926
31688,0.04460534
31689,0.04423406
31690,0.04392467
31691,0.04357273
31692,0.04325561
31693,0.04291914
31694,0.04260975
31695,0.04231196
31696,0.04193295
31697,0.04165449
31698,0.04135284
31699,0.04105505
31700,0.04075339
31701,0.04041305
31702,0.04009592
31703,0.0397904
31704,0.03942299
31705,0.03916388
31706,0.03883901
31707,0.03853735
31708,0.03823183
31709,0.03797271
31710,0.03764012
31711,0.03735779
31712,0.03708707
31713,0.03676221
31714,0.03648376
31715,0.03620917
31716,0.03591525
31717,0.03562519
31718,0.03533514
31719,0.03504508
31720,0.0347821
31721,0.03448817
31722,0.03421359
31723,0.03391966
31724,0.03362187
31725,0.03337049
31726,0.03306883
31727,0.03278651
31728,0.03252352
31729,0.0322412
31730,0.03200916
31731,0.0317075
31732,0.03145225
31733,0.03118927
31734,0.03096109
31735,0.03069424
31736,0.03044672
31737,0.03019534
31738,0.02995169
31739,0.02970031
31740,0.02944893
31741,0.02919368
31742,0.02894616
31743,0.02870252
31744,0.02842793
31745,0.02821522
31746,0.02796771
31747,0.027755
31748,0.02753456
31749,0.02729864
31750,0.02705887
31751,0.02685776
31752,0.02663732
31753,0.02644008
31754,0.02625444
31755,0.02603786
31756,0.02582902
31757,0.02561632
31758,0.02542681
31759,0.02522184
31760,0.0250362
31761,0.02482736
31762,0.0246456
31763,0.02443289
31764,0.02427045
31765,0.02408869
31766,0.02387211
31767,0.02372515
31768,0.02353565
31769,0.02335388
31770,0.02320305
31771,0.02300581
31772,0.02284338
31773,0.02270415
31774,0.02254559
31775,0.02237155
31776,0.02224393
31777,0.0220815
31778,0.02194614
31779,0.02180691
31780,0.02168702
31781,0.02154006
31782,0.02142017
31783,0.02128094
31784,0.02116879
31785,0.02104116
31786,0.02092127
31787,0.02080912
31788,0.02070083
31789,0.02058867
31790,0.02048812
31791,0.02036823
31792,0.02026381
31793,0.02015552
31794,0.02007818
31795,0.01997762
31796,0.01988094
31797,0.01979585
31798,0.01971464
31799,0.01962569
31800,0.01955221
31801,0.01946326
31802,0.01938591
31803,0.01930856
31804,0.01923121
31805,0.01916934
31806,0.01909199
31807,0.01903784
31808,0.01897983
31809,0.01891795
31810,0.01885994
31811,0.01881353
31812,0.01877099
31813,0.01871298
31814,0.0186743
31815,0.01863176
31816,0.01859309
31817,0.01853121
31818,0.0184848
31819,0.01843839
31820,0.01839198
31821,0.01834944
31822,0.0183069
31823,0.01827596
31824,0.01822182
31825,0.01817928
31826,0.01813673
31827,0.01809806
31828,0.01805938
31829,0.01802845
31830,0.01797817
31831,0.01793949
31832,0.01790082
31833,0.01784668
31834,0.01782734
31835,0.01778867
31836,0.01774999
31837,0.01771519
31838,0.01767651
31839,0.01763784
31840,0.01759916
31841,0.01757209
31842,0.01752955
31843,0.01749088
31844,0.01745607
31845,0.01741739
31846,0.01737872
31847,0.01734778
31848,0.01731297
31849,0.01728203
31850,0.01723949
31851,0.01720855
31852,0.01716988
31853,0.01714281
31854,0.01710413
31855,0.01707319
31856,0.01704225
31857,0.01701132
31858,0.01697651
31859,0.01694557
31860,0.01691076
31861,0.01687209
31862,0.01684502
31863,0.01681794
31864,0.01678314
31865,0.0167522
31866,0.01672126
31867,0.01669032
31868,0.01665938
31869,0.01663231
31870,0.01660137
31871,0.01657043
31872,0.01653949
31873,0.01650855
31874,0.01647761
31875,0.01644667
31876,0.01641573
31877,0.01638866
31878,0.01635772
31879,0.01633065
31880,0.01629971
31881,0.01627264
31882,0.01624557
31883,0.01621463
31884,0.01619529
31885,0.01616435
31886,0.01613728
31887,0.01611407
31888,0.01608313
31889,0.01605993
31890,0.01603286
31891,0.01600579
31892,0.01597872
31893,0.01595164
31894,0.01592844
31895,0.01590137
31896,0.01587816
31897,0.01585109
31898,0.01582015
31899,0.01580081
31900,0.01577374
31901,0.01574667
31902,0.0157196
31903,0.01569639
31904,0.01566545
31905,0.01563838
31906,0.01561518
31907,0.01559197
31908,0.0155649
31909,0.0155417
31910,0.01551463
31911,0.01549142
31912,0.01546435
31913,0.01543728
31914,0.01541407
31915,0.01539087
31916,0.0153638
31917,0.01534059
31918,0.01531352
31919,0.01529418
31920,0.01527098
31921,0.01524391
31922,0.0152207
31923,0.01519363
31924,0.01517429
31925,0.01515109
31926,0.01512788
31927,0.01510468
31928,0.01508147
31929,0.0150544
31930,0.0150312
31931,0.01501186
31932,0.01498866
31933,0.01496158
31934,0.01493838
31935,0.01491131
31936,0.0148881
31937,0.01486877
31938,0.01484169
31939,0.01482236
31940,0.01479529
31941,0.01477208
31942,0.01474888
31943,0.01472567
31944,0.01470634
31945,0.01468313
31946,0.01465606
31947,0.01463672
31948,0.01461352
31949,0.01459031
31950,0.01456711
31951,0.0145439
31952,0.0145207
31953,0.01449749
31954,0.01447816
31955,0.01445109
31956,0.01442788
31957,0.01440855
31958,0.01438534
31959,0.014366
31960,0.01433893
31961,0.01431959
31962,0.01430026
31963,0.01427705
31964,0.01424611
31965,0.01423064
31966,0.01420357
31967,0.01418037
31968,0.01416103
31969,0.01413782
31970,0.01411462
31971,0.01409142
31972,0.01407208
31973,0.01404887
31974,0.01403341
31975,0.0140102
31976,0.013987
31977,0.01396766
31978,0.01394445
31979,0.01392512
31980,0.01390191
31981,0.01388258
31982,0.01386324
31983,0.01384003
31984,0.01380136
31985,0.01377816
31986,0.01375495
31987,0.01373561
31988,0.01371241
31989,0.01369307
31990,0.01366987
31991,0.01365053
31992,0.01362733
31993,0.01360799
31994,0.01359252
31995,0.01356932
31996,0.01354998
31997,0.01353064
31998,0.01350744
31999,0.0134881
32000,0.01346489
32001,0.01344169
32002,0.01342235
32003,0.01340302
32004,0.01338368
32005,0.01336047
32006,0.01334114
32007,0.01331793
32008,0.0132986
32009,0.01327539
32010,0.01325605
32011,0.01323672
32012,0.01321351
32013,0.01319418
32014,0.0131671
32015,0.0131439
32016,0.01312069
32017,0.01310136
32018,0.01308202
32019,0.01306268
32020,0.01303948
32021,0.01302401
32022,0.0130008
32023,0.0129776
32024,0.01296987
32025,0.01295053
32026,0.01293119
32027,0.01290799
32028,0.01288865
32029,0.01286931
32030,0.01284997
32031,0.01282677
32032,0.0128113
32033,0.0127881
32034,0.01275329
32035,0.01273395
32036,0.01271848
32037,0.01269915
32038,0.01267594
32039,0.01265661
32040,0.01264113
32041,0.01261793
32042,0.01259859
32043,0.01257926
32044,0.01257539
32045,0.01255218
32046,0.01253672
32047,0.01251738
32048,0.01249804
32049,0.01247484
32050,0.01245937
32051,0.01244003
32052,0.01241682
32053,0.01240135
32054,0.01238202
32055,0.01235881
32056,0.01234334
32057,0.01232401
32058,0.01230467
32059,0.0122892
32060,0.012266
32061,0.01225053
32062,0.01223119
32063,0.01220798
32064,0.01219638
32065,0.01217704
32066,0.01215771
32067,0.01214224
32068,0.0121229
32069,0.01210356
32070,0.01208423
32071,0.01206876
32072,0.01204555
32073,0.01203395
32074,0.01199528
32075,0.01197207
32076,0.0119566
32077,0.01194113
32078,0.01191793
32079,0.01190246
32080,0.01188699
32081,0.01186765
32082,0.01185218
32083,0.01182898
32084,0.01181351
32085,0.01179804
32086,0.01177483
32087,0.01176323
32088,0.01174389
32089,0.01172456
32090,0.01170909
32091,0.01168975
32092,0.01167428
32093,0.01165494
32094,0.01166268
32095,0.01163947
32096,0.011624
32097,0.01160467
32098,0.01159306
32099,0.01157373
32100,0.01155826
32101,0.01153892
32102,0.01152345
32103,0.01150798
32104,0.01148864
32105,0.01146931
32106,0.01145384
32107,0.01143837
32108,0.01141903
32109,0.01140743
32110,0.01138809
32111,0.01137262
32112,0.01135329
32113,0.01133782
32114,0.01131461
32115,0.01129527
32116,0.0112798
32117,0.01126433
32118,0.01124887
32119,0.01123339
32120,0.01121793
32121,0.01120246
32122,0.01118699
32123,0.01117152
32124,0.01116765
32125,0.01115218
32126,0.01114058
32127,0.01112511
32128,0.01110577
32129,0.01109417
32130,0.01107483
32131,0.01106323
32132,0.01104776
32133,0.01138036
32134,0.01534059
32135,0.01999309
32136,0.02649035
32137,0.04533241
32138,0.09690441
32139,0.1792244
32140,0.2707222
32141,0.278783
32142,0.281147
32143,0.286185
32144,0.2902154
32145,0.2926182
32146,0.2950209
32147,0.296416
32148,0.2978887
32149,0.2988188
32150,0.2996326
32151,0.3004852
32152,0.2936258
32153,0.2921531
32154,0.07066398
32155,0.06764353
32156,0.06417446
32157,0.06222528
32158,0.06026837
32159,0.05814516
32160,0.05620758
32161,0.05427001
32162,0.05273078
32163,0.05090536
32164,0.04919596
32165,0.04778048
32166,0.04576555
32167,0.04444677
32168,0.04373129
32169,0.04225007
32170,0.04181692
32171,0.04088101
32172,0.04044399
32173,0.03958156
32174,0.03898598
32175,0.03788376
32176,0.03688597
32177,0.03543569
32178,0.03487878
32179,0.0378915
32180,0.1922069
32181,0.1998802
32182,0.2192184
32183,0.2324722
32184,0.2361151
32185,0.2395641
32186,0.242587
32187,0.2459585
32188,0.2489426
32189,0.2521979
32190,0.255182
32191,0.258166
32192,0.2607625
32193,0.2630877
32194,0.2659168
32195,0.2680095
32196,0.2699472
32197,0.2718849
32198,0.2737838
32199,0.2752952
32200,0.2768454
32201,0.2787056
32202,0.2802557
32203,0.2817283
32204,0.2826972
32205,0.283976
32206,0.2853324
32207,0.2866113
32208,0.2878514
32209,0.2888978
32210,0.2900992
32211,0.2904867
32212,0.291223
32213,0.2925407
32214,0.2933932
32215,0.2942846
32216,0.2948271
32217,0.2955247
32218,0.2958347
32219,0.2968811
32220,0.2974236
32221,0.2986638
32222,0.3000589
32223,0.3009115
32224,0.3019191
32225,0.3025004
32226,0.3027329
32227,0.3033142
32228,0.3035855
32229,0.3043993
32230,0.3049031
32231,0.3053682
32232,0.305717
32233,0.3061432
32234,0.3062595
32235,0.3066471
32236,0.3069959
32237,0.3068408
32238,0.3074996
32239,0.3076934
32240,0.3083135
32241,0.3085848
32242,0.3088948
32243,0.3090885
32244,0.3091273
32245,0.3085848
32246,0.3090498
32247,0.309011
32248,0.3096311
32249,0.3098249
32250,0.3100574
32251,0.3102512
32252,0.3103287
32253,0.3107549
32254,0.3108712
32255,0.3114138
32256,0.3112588
32257,0.3114525
32258,0.3115301
32259,0.311685
32260,0.3118401
32261,0.3119951
32262,0.3121113
32263,0.3123051
32264,0.3126927
32265,0.3130414
32266,0.313429
32267,0.313429
32268,0.3136615
32269,0.3137003
32270,0.3138165
32271,0.313894
32272,0.3140103
32273,0.3140878
32274,0.3145529
32275,0.3147079
32276,0.3148241
32277,0.3149016
32278,0.3149791
32279,0.3150567
32280,0.3151729
32281,0.3152892
32282,0.3153667
32283,0.3154829
32284,0.3155605
32285,0.3156767
32286,0.3157542
32287,0.3158705
32288,0.3159092
32289,0.3159868
32290,0.316103
32291,0.3161805
32292,0.316258
32293,0.3163355
32294,0.316413
32295,0.3165293
32296,0.3162968
32297,0.3162968
32298,0.3163743
32299,0.3164905
32300,0.316568
