Time(Sec),P(W/cm2)
43587,0.1115836
43588,0.1105966
43589,0.1095718
43590,0.108635
43591,0.1077143
43592,0.1069217
43593,0.1061811
43594,0.1053165
43595,0.1045198
43596,0.1037873
43597,0.1030027
43598,0.1023502
43599,0.1016136
43600,0.100825
43601,0.1000604
43602,0.09944789
43603,0.09880339
43604,0.09830701
43605,0.09761447
43606,0.09703402
43607,0.09654564
43608,0.09600922
43609,0.09568497
43610,0.09518057
43611,0.09458811
43612,0.09411574
43613,0.09361535
43614,0.09321904
43615,0.09271065
43616,0.09223428
43617,0.09181795
43618,0.09142564
43619,0.09108138
43620,0.09067707
43621,0.09028076
43622,0.08984842
43623,0.08944811
43624,0.08915989
43625,0.08881562
43626,0.08849136
43627,0.08811907
43628,0.08770276
43629,0.08736649
43630,0.08703824
43631,0.08677403
43632,0.08644577
43633,0.08608149
43634,0.08569719
43635,0.08530088
43636,0.08512875
43637,0.08480849
43638,0.08452829
43639,0.08422804
43640,0.08391981
43641,0.08357153
43642,0.08321526
43643,0.08292303
43644,0.08268285
43645,0.08243465
43646,0.08211841
43647,0.08181817
43648,0.08148191
43649,0.08117367
43650,0.08094149
43651,0.08067328
43652,0.08042108
43653,0.0800528
43654,0.07972454
43655,0.07944432
43656,0.07914409
43657,0.0788959
43658,0.07860367
43659,0.07819135
43660,0.0778791
43661,0.07743876
43662,0.07731066
43663,0.07707048
43664,0.07675823
43665,0.076462
43666,0.07609772
43667,0.07575746
43668,0.07546523
43669,0.07524506
43670,0.07496885
43671,0.07458054
43672,0.07424828
43673,0.07390802
43674,0.07364782
43675,0.07338761
43676,0.07304334
43677,0.07265504
43678,0.07231878
43679,0.07198652
43680,0.07165026
43681,0.07137404
43682,0.07100976
43683,0.07062546
43684,0.07024917
43685,0.06989289
43686,0.06956864
43687,0.06924038
43688,0.06892013
43689,0.06850781
43690,0.06814353
43691,0.06778726
43692,0.06743498
43693,0.06712274
43694,0.06670641
43695,0.06633813
43696,0.06593782
43697,0.06560556
43698,0.06518923
43699,0.06484897
43700,0.06442063
43701,0.06407236
43702,0.06368806
43703,0.06332778
43704,0.06293147
43705,0.06249514
43706,0.06212685
43707,0.06174255
43708,0.06140229
43709,0.06094593
43710,0.0605256
43711,0.0601293
43712,0.05971698
43713,0.05933267
43714,0.05895238
43715,0.05853205
43716,0.0580757
43717,0.05769941
43718,0.0573031
43719,0.05692681
43720,0.0565425
43721,0.05610617
43722,0.05569785
43723,0.05527752
43724,0.05490523
43725,0.05446489
43726,0.05407258
43727,0.05362823
43728,0.05318789
43729,0.05275155
43730,0.05237126
43731,0.05192691
43732,0.05153861
43733,0.05106224
43734,0.05064191
43735,0.05020558
43736,0.04980126
43737,0.04939694
43738,0.04898062
43739,0.04856029
43740,0.04814397
43741,0.04775166
43742,0.04731933
43743,0.04684696
43744,0.04649468
43745,0.04606235
43746,0.04562201
43747,0.04522169
43748,0.04480537
43749,0.04430098
43750,0.04388065
43751,0.04345231
43752,0.04308803
43753,0.04269572
43754,0.04227139
43755,0.04182705
43756,0.04143074
43757,0.04103844
43758,0.04062211
43759,0.04027385
43760,0.03989755
43761,0.03948123
43762,0.03910894
43763,0.03869662
43764,0.03833233
43765,0.03794003
43766,0.03753171
43767,0.03717944
43768,0.03680714
43769,0.03643485
43770,0.03603855
43771,0.03566226
43772,0.03530598
43773,0.03492969
43774,0.03458141
43775,0.0341851
43776,0.03380481
43777,0.03345253
43778,0.03308024
43779,0.03274799
43780,0.03235968
43781,0.03202742
43782,0.03165914
43783,0.03134289
43784,0.03097861
43785,0.03062633
43786,0.03031009
43787,0.02995381
43788,0.02965358
43789,0.02924126
43790,0.02894903
43791,0.02861277
43792,0.02828451
43793,0.0280043
43794,0.02768805
43795,0.02739983
43796,0.02708358
43797,0.02676333
43798,0.02645509
43799,0.0262149
43800,0.02590666
43801,0.02561043
43802,0.02533822
43803,0.02504999
43804,0.02479379
43805,0.02451758
43806,0.02423736
43807,0.02398917
43808,0.02374498
43809,0.02346876
43810,0.02323658
43811,0.02298439
43812,0.02272418
43813,0.02249201
43814,0.02226383
43815,0.02202364
43816,0.02181147
43817,0.02134711
43818,0.02135912
43819,0.02117898
43820,0.02097082
43821,0.02078668
43822,0.02059453
43823,0.02040238
43824,0.02021824
43825,0.02007012
43826,0.01990199
43827,0.01977389
43828,0.01962978
43829,0.0195337
43830,0.01943362
43831,0.01933755
43832,0.0192735
43833,0.01920545
43834,0.0191494
43835,0.01910136
43836,0.01904932
43837,0.0190213
43838,0.01898928
43839,0.01894524
43840,0.01890921
43841,0.01887719
43842,0.01884516
43843,0.01880513
43844,0.01876911
43845,0.01873308
43846,0.01868904
43847,0.01864901
43848,0.01853692
43849,0.01854493
43850,0.0185009
43851,0.01846487
43852,0.01842884
43853,0.01838081
43854,0.01834077
43855,0.01830475
43856,0.01826471
43857,0.01822468
43858,0.01818465
43859,0.01817264
43860,0.01812861
43861,0.01809258
43862,0.01805655
43863,0.01801652
43864,0.01797649
43865,0.01793646
43866,0.01790043
43867,0.0178644
43868,0.01782838
43869,0.01776833
43870,0.0177323
43871,0.01769227
43872,0.01766024
43873,0.01762422
43874,0.01759219
43875,0.01755616
43876,0.01752014
43877,0.01748811
43878,0.01745609
43879,0.01744408
43880,0.01740805
43881,0.01738403
43882,0.017348
43883,0.01731598
43884,0.01728795
43885,0.01725193
43886,0.0172199
43887,0.01718788
43888,0.01715986
43889,0.01713984
43890,0.01710781
43891,0.01708379
43892,0.01705577
43893,0.01701974
43894,0.01699172
43895,0.0169637
43896,0.01693568
43897,0.01690365
43898,0.01687964
43899,0.01681959
43900,0.01679957
43901,0.01677155
43902,0.01674753
43903,0.01671551
43904,0.01669149
43905,0.01666347
43906,0.01663945
43907,0.01661143
43908,0.0165794
43909,0.01658741
43910,0.01656739
43911,0.01653937
43912,0.01651535
43913,0.01649133
43914,0.01645931
43915,0.01643929
43916,0.01641527
43917,0.01638725
43918,0.01636323
43919,0.01632721
43920,0.01630719
43921,0.01627517
43922,0.01625515
43923,0.01622713
43924,0.01620711
43925,0.01617909
43926,0.01615507
43927,0.01612705
43928,0.01609102
43929,0.01605499
43930,0.01545052
43931,0.01600296
43932,0.01596693
43933,0.01595091
43934,0.0159269
43935,0.01591088
43936,0.01589087
43937,0.01586685
43938,0.01585884
43939,0.01585084
43940,0.01584283
43941,0.01581481
43942,0.01579479
43943,0.01577478
43944,0.01575876
43945,0.01572274
43946,0.01570272
43947,0.01568671
43948,0.01565869
43949,0.01562666
43950,0.01559864
43951,0.01559063
43952,0.01556662
43953,0.0155466
43954,0.0155466
43955,0.01551858
43956,0.01550657
43957,0.01547855
43958,0.01546253
43959,0.01545052
43960,0.01543051
43961,0.01541049
43962,0.01539848
43963,0.01535845
43964,0.01533443
43965,0.01530641
43966,0.01530641
43967,0.0152864
43968,0.01527439
43969,0.01526638
43970,0.01525837
43971,0.01523836
43972,0.01521434
43973,0.01519833
43974,0.01519032
43975,0.01513028
43976,0.01511026
43977,0.01508624
43978,0.01509825
43979,0.01506222
43980,0.0150382
43981,0.01501418
43982,0.01501819
43983,0.01499417
43984,0.01495814
43985,0.01496615
43986,0.01494613
43987,0.01493812
43988,0.01489009
43989,0.01491411
43990,0.01441372
43991,0.01480202
43992,0.01484605
43993,0.01483004
43994,0.01481403
43995,0.014774
43996,0.01473397
43997,0.01470194
43998,0.01472196
43999,0.01471395
44000,0.01468593
44001,0.01468193
44002,0.0145178
44003,0.01456984
44004,0.01459386
44005,0.01452981
44006,0.01452581
44007,0.01456584
44008,0.01455383
44009,0.01454582
44010,0.01452981
44011,0.0145178
44012,0.01449778
44013,0.01450579
44014,0.01446175
44015,0.01412149
44016,0.01442973
44017,0.01440971
44018,0.0143977
44019,0.01438169
44020,0.0143897
44021,0.01433766
44022,0.01432165
44023,0.01430563
44024,0.01428562
44025,0.01426961
44026,0.01424559
44027,0.01427761
44028,0.0142616
44029,0.01423758
44030,0.01421756
44031,0.01420556
44032,0.01419355
44033,0.01417353
44034,0.01416152
44035,0.01414951
44036,0.0141335
44037,0.01411348
44038,0.01409747
44039,0.01408146
44040,0.01406545
44041,0.01404943
44042,0.01403742
44043,0.01402141
44044,0.0140054
44045,0.01398939
44046,0.01397738
44047,0.01396137
44048,0.01394535
44049,0.01394535
44050,0.01392534
44051,0.01390933
44052,0.01390132
44053,0.0138813
44054,0.01386929
44055,0.01385328
44056,0.01383727
44057,0.01382126
44058,0.01380925
44059,0.01378523
44060,0.01376922
44061,0.01376121
44062,0.01374119
44063,0.01372918
44064,0.01370116
44065,0.01369716
44066,0.01368515
44067,0.01367714
44068,0.01326883
44069,0.01363711
44070,0.01363311
44071,0.0136211
44072,0.01360108
44073,0.01356906
44074,0.01357306
44075,0.01356506
44076,0.01352503
44077,0.01333288
44078,0.013485
44079,0.01345297
44080,0.01343696
44081,0.01342094
44082,0.01340894
44083,0.01339292
44084,0.01338091
44085,0.0133689
44086,0.01335289
44087,0.01333688
44088,0.01332487
44089,0.01332487
44090,0.01330886
44091,0.01333288
44092,0.01332087
44093,0.01331286
44094,0.01329285
44095,0.01327683
44096,0.01326082
44097,0.01325281
44098,0.0132408
44099,0.0132328
44100,0.01322479
44101,0.01320878
44102,0.01319677
44103,0.01317675
44104,0.01316074
44105,0.01314873
44106,0.01314073
44107,0.01312471
44108,0.01311671
44109,0.01308068
44110,0.01306867
44111,0.01305266
44112,0.01304465
44113,0.01302864
44114,0.01302464
44115,0.01300462
44116,0.01299261
44117,0.0129766
44118,0.01296859
44119,0.01296859
44120,0.01295258
44121,0.01294457
44122,0.01293256
44123,0.01292056
44124,0.01291255
44125,0.01289654
44126,0.01288052
44127,0.01286851
44128,0.01286051
44129,0.01468593
44130,0.01906534
44131,0.02436546
44132,0.03163512
44133,0.05187888
44134,0.1747625
44135,0.3849981
44136,0.501127
44137,0.5235505
44138,0.540318
44139,0.5490227
44140,0.5566844
44141,0.5626613
44142,0.5671942
44143,0.5714462
44144,0.5746954
44145,0.5775034
44146,0.580191
44147,0.582317
44148,0.5844832
44149,0.58689
44150,0.5886148
44151,0.5900188
44152,0.5913426
44153,0.5926262
44154,0.5937895
44155,0.5948324
44156,0.5958754
44157,0.5968381
44158,0.5978009
44159,0.5988038
44160,0.5997263
44161,0.6005286
44162,0.6015314
44163,0.6023337
44164,0.6032563
44165,0.6040185
44166,0.6048207
44167,0.6055428
44168,0.6064253
44169,0.6072677
44170,0.6081501
44171,0.6088322
44172,0.6095542
44173,0.6102762
44174,0.6107977
44175,0.6113593
44176,0.6119209
44177,0.6126429
44178,0.6131243
44179,0.6129638
44180,0.611961
44181,0.6126429
44182,0.6132045
44183,0.6137661
44184,0.6142073
44185,0.6145683
44186,0.6150096
44187,0.6155311
44188,0.6160125
44189,0.6171357
44190,0.6174566
44191,0.6180181
44192,0.6182989
44193,0.6192617
44194,0.6213877
44195,0.6219092
44196,0.62223
44197,0.6225109
44198,0.6228318
44199,0.6230724
44200,0.6233532
44201,0.6235137
44202,0.6238346
44203,0.6241154
44204,0.6244363
44205,0.6247572
44206,0.6249979
44207,0.6252386
44208,0.6254391
44209,0.62572
44210,0.6260007
44211,0.6263618
44212,0.6265624
44213,0.626803
44214,0.6271641
44215,0.6273646
44216,0.6276053
44217,0.6278059
44218,0.6281669
44219,0.6284477
44220,0.6286883
44221,0.6288889
44222,0.6290895
44223,0.6293703
44224,0.6295708
44225,0.6297714
44226,0.6300923
44227,0.6303731
44228,0.6305737
44229,0.6308544
44230,0.6310951
44231,0.6312958
44232,0.6315364
44233,0.631737
44234,0.6320178
44235,0.6321381
44236,0.6323387
44237,0.6327398
44238,0.6330206
44239,0.6334217
44240,0.6336624
44241,0.633863
44242,0.6339834
44243,0.6341438
44244,0.6342641
44245,0.6344246
44246,0.6346251
44247,0.634906
44248,0.6351065
44249,0.6353873
44250,0.6357083
44251,0.6358687
44252,0.6360693
44253,0.6362698
44254,0.63635
44255,0.6365506
44256,0.6368716
44257,0.637032
44258,0.6372326
44259,0.6373127
44260,0.6374733
44261,0.6376738
44262,0.6378744
44263,0.6381151
44264,0.6383958
44265,0.6371122
44266,0.6386365
44267,0.6389575
44268,0.639158
44269,0.6392784
44270,0.6394789
44271,0.6397196
44272,0.6397999
44273,0.6400004
44274,0.6401609
44275,0.6403213
44276,0.6405218
44277,0.6407224
44278,0.6410032
44279,0.6412038
44280,0.6414445
44281,0.6416049
44282,0.6417253
44283,0.6418055
44284,0.6419258
44285,0.6420863
44286,0.6422066
44287,0.6422869
44288,0.6424072
44289,0.641645
44290,0.6418456
44291,0.641966
44292,0.6421264
44293,0.6422468
44294,0.6424072
44295,0.6424874
44296,0.6426478
44297,0.6428083
44298,0.6430089
44299,0.6400806
44300,0.6398399
44301,0.6405218
44302,0.6415648
44303,0.6426478
44304,0.6447739
44305,0.6426077
44306,0.6439716
44307,0.6444129
44308,0.6435304
44309,0.6462982
44310,0.6445333
44311,0.6457767
44312,0.6460575
44313,0.6450948
44314,0.6452953
44315,0.6473011
44316,0.6465389
44317,0.6468197
44318,0.646218
44319,0.6471807
44320,0.647983
44321,0.6481435
44322,0.6482236
44323,0.6482236
44324,0.6483039
44325,0.648344
44326,0.6484243
44327,0.6485045
44328,0.6485446
44329,0.648705
44330,0.6487853
44331,0.6489057
44332,0.649026
44333,0.6491062
44334,0.6491864
44335,0.6492265
44336,0.6493469
44337,0.6495073
44338,0.6495475
44339,0.6495876
44340,0.6496678
44341,0.649748
44342,0.6499084
44343,0.6500689
44344,0.6502294
44345,0.6503898
44346,0.6505101
44347,0.6505904
44348,0.6485446
44349,0.6474616
44350,0.6481836
44351,0.648705
44352,0.6506305
44353,0.6509113
44354,0.6509916
44355,0.6510717
44356,0.6510717
44357,0.651152
44358,0.6511921
44359,0.6520746
44360,0.6521548
44361,0.652195
44362,0.6522752
44363,0.6523554
44364,0.6524356
44365,0.6525159
44366,0.652556
44367,0.6526362
44368,0.6526763
44369,0.6527566
44370,0.6528768
44371,0.6529972
44372,0.6531175
44373,0.6532379
44374,0.6533582
44375,0.6533984
44376,0.6534785
44377,0.6535989
44378,0.6537193
44379,0.6538797
44380,0.6539199
44381,0.6539599
44382,0.6540001
44383,0.6540803
44384,0.6540803
44385,0.6541204
44386,0.6542407
44387,0.654321
44388,0.6544815
44389,0.6540402
44390,0.6541606
44391,0.6542407
44392,0.654321
44393,0.6544012
44394,0.6545616
44395,0.6547622
44396,0.6548024
44397,0.6548825
44398,0.6549227
44399,0.6555644
44400,0.6556046
44401,0.6556447
44402,0.655725
44403,0.6558052
44404,0.6558854
44405,0.6560058
44406,0.6560458
44407,0.6561261
44408,0.6562464
44409,0.6561662
44410,0.6562063
44411,0.6562464
44412,0.6563668
44413,0.656487
44414,0.6565674
44415,0.6566074
44416,0.6566877
44417,0.6567278
44418,0.656808
44419,0.6562063
44420,0.6563266
44421,0.6564069
44422,0.656487
44423,0.6566476
44424,0.6566877
44425,0.6566877
44426,0.656768
44427,0.656808
44428,0.6568481
44429,0.6576905
44430,0.6578109
44431,0.6579312
44432,0.6579713
44433,0.6578509
44434,0.658212
44435,0.658212
44436,0.6583323
44437,0.6583724
44438,0.6584126
44439,0.6578911
44440,0.6579713
44441,0.6579713
44442,0.6580917
44443,0.6581718
44444,0.6582521
44445,0.6584125
44446,0.6584527
44447,0.6585329
44448,0.658573
44449,0.6591747
44450,0.6591747
44451,0.659295
44452,0.6593352
44453,0.6594154
44454,0.6594555
44455,0.6595759
44456,0.659616
44457,0.6596962
44458,0.659656
44459,0.6597364
44460,0.6597764
44461,0.6598968
44462,0.659977
44463,0.6601374
44464,0.6602177
44465,0.660338
44466,0.6603781
44467,0.6604583
44468,0.6604985
44469,0.6605386
44470,0.6605386
44471,0.6606589
44472,0.6607793
44473,0.6608193
44474,0.6608595
44475,0.6609397
44476,0.6609798
44477,0.6611403
44478,0.6611403
44479,0.6611803
44480,0.6612205
44481,0.6612205
44482,0.6612205
44483,0.6613408
44484,0.6614211
44485,0.6615013
44486,0.6615815
44487,0.6616216
44488,0.6616618
44489,0.6616618
44490,0.6617419
44491,0.6618223
44492,0.6619024
44493,0.6619024
44494,0.6618623
44495,0.6618623
44496,0.6618623
44497,0.6620629
44498,0.662103
44499,0.6617419
44500,0.661782
44501,0.6618223
44502,0.6618623
44503,0.6618623
44504,0.6619827
44505,0.6619827
44506,0.6620629
44507,0.662103
44508,0.6623036
44509,0.6629454
44510,0.6630658
44511,0.6630658
44512,0.6631459
44513,0.6631058
44514,0.6631861
44515,0.6632262
44516,0.6632662
44517,0.6632662
44518,0.6633466
44519,0.6632662
44520,0.6633064
44521,0.6633064
44522,0.6633466
44523,0.6633866
44524,0.6634268
44525,0.6634669
44526,0.6634669
44527,0.663507
44528,0.6635471
44529,0.6631058
44530,0.6631459
44531,0.6631861
44532,0.6632262
44533,0.6632262
44534,0.6633466
44535,0.6634267
44536,0.6634267
44537,0.6634669
44538,0.6636674
44539,0.6641488
44540,0.6642291
44541,0.6642692
44542,0.6642692
44543,0.6642692
44544,0.6643092
44545,0.6643092
44546,0.6643092
44547,0.6643895
44548,0.6644296
44549,0.6638278
44550,0.6639081
44551,0.6639482
44552,0.6641087
44553,0.664229
44554,0.6642692
44555,0.6642692
44556,0.6642692
44557,0.6643092
44558,0.6643895
44559,0.6650313
44560,0.6649912
44561,0.6649912
44562,0.6649912
44563,0.6650313
44564,0.6651115
44565,0.6652319
44566,0.6651517
44567,0.6651115
44568,0.6651115
44569,0.6651917
44570,0.665272
44571,0.6653521
44572,0.6653521
44573,0.6654725
44574,0.6653923
44575,0.6655527
44576,0.6655929
44577,0.6656331
44578,0.6656331
44579,0.6647906
44580,0.6648708
44581,0.6649109
44582,0.6649912
44583,0.6650714
44584,0.6651115
44585,0.6651115
44586,0.6651917
44587,0.6651917
44588,0.6651516
44589,0.6660742
44590,0.6661545
44591,0.6661545
44592,0.6661545
44593,0.6662748
44594,0.6662748
44595,0.6662748
44596,0.6663149
44597,0.6663149
44598,0.6663149
44599,0.6662748
44600,0.6662748
44601,0.6662748
44602,0.6663551
44603,0.6663952
44604,0.6663952
44605,0.6663551
44606,0.6663149
44607,0.6663551
44608,0.6663952
44609,0.6664754
44610,0.6664754
44611,0.6665957
44612,0.6666359
44613,0.6667161
44614,0.6667161
44615,0.6667562
44616,0.6668364
44617,0.6668765
44618,0.6669568
44619,0.6669969
44620,0.6670771
44621,0.6671573
44622,0.6657132
44623,0.6658737
44624,0.665994
44625,0.6659138
44626,0.6658335
44627,0.6658335
44628,0.6658335
44629,0.6658335
44630,0.6657534
44631,0.6657935
44632,0.665994
44633,0.6658737
44634,0.666676
44635,0.6683207
44636,0.6685211
44637,0.6686015
44638,0.6686015
44639,0.6685211
44640,0.6685211
44641,0.6684811
44642,0.668441
44643,0.668441
44644,0.6683607
44645,0.6683607
44646,0.6683207
44647,0.6686015
44648,0.6685613
44649,0.6680398
44650,0.6681602
44651,0.6679997
44652,0.6679196
44653,0.6678794
44654,0.6678393
44655,0.6661545
44656,0.6662748
44657,0.6664353
44658,0.6665156
44659,0.6670771
44660,0.667037
44661,0.6670771
44662,0.6690427
44663,0.6692031
44664,0.6692834
44665,0.6692834
44666,0.6693636
44667,0.6692031
44668,0.669163
44669,0.6690828
44670,0.6689625
44671,0.6690025
44672,0.6689625
44673,0.6689625
44674,0.6689625
44675,0.6689223
44676,0.6689223
44677,0.6689223
44678,0.668802
44679,0.668802
44680,0.6687619
44681,0.6688421
44682,0.6688822
44683,0.6687619
44684,0.668802
44685,0.668802
44686,0.6688421
44687,0.6688822
44688,0.6689625
44689,0.6689223
44690,0.6689223
44691,0.6690828
44692,0.6691229
44693,0.669163
44694,0.6691229
44695,0.6690828
44696,0.6690427
44697,0.6690427
44698,0.6690828
44699,0.6690828
44700,0.6691229
44701,0.6691229
44702,0.669163
44703,0.6692432
44704,0.6692432
44705,0.6693636
44706,0.6692834
44707,0.6693235
44708,0.6693235
44709,0.6684008
44710,0.668441
44711,0.6684008
44712,0.668441
44713,0.668441
44714,0.6684008
44715,0.6684008
44716,0.6683607
44717,0.6684008
44718,0.6684811
44719,0.6694839
44720,0.6695241
44721,0.6695641
44722,0.6696042
44723,0.6696845
44724,0.6697246
44725,0.6698049
44726,0.6697647
44727,0.6697246
44728,0.6697647
44729,0.6697647
44730,0.6697647
44731,0.6697647
44732,0.6698049
44733,0.6698851
44734,0.6699653
44735,0.6700455
44736,0.6700055
44737,0.6700055
44738,0.6700055
44739,0.6704466
44740,0.6701258
44741,0.6699653
44742,0.6699653
44743,0.6699252
44744,0.6699653
44745,0.6699653
44746,0.6700055
44747,0.6699653
44748,0.6700055
44749,0.6700455
44750,0.6701258
44751,0.6701659
44752,0.6701258
44753,0.6700856
44754,0.6700455
44755,0.6701659
44756,0.6702461
44757,0.6702461
44758,0.6703263
44759,0.6702862
44760,0.6702862
44761,0.6702059
44762,0.6702059
44763,0.6702461
44764,0.6702059
44765,0.6701659
44766,0.6702059
44767,0.6702461
44768,0.6702862
44769,0.670206
44770,0.6702461
44771,0.6702461
44772,0.6702461
44773,0.6702861
44774,0.6702861
44775,0.6702861
44776,0.6702861
44777,0.6702461
44778,0.6702461
44779,0.6700856
44780,0.6701257
44781,0.6701659
44782,0.6702059
44783,0.6701659
44784,0.6701659
44785,0.670246
44786,0.6702059
44787,0.670246
44788,0.6703263
44789,0.670607
44790,0.6706472
44791,0.6706873
44792,0.6707274
44793,0.6707676
44794,0.6707274
44795,0.6707676
44796,0.6708076
44797,0.670888
44798,0.670928
44799,0.670888
44800,0.670888
44801,0.670928
44802,0.6709681
44803,0.6710484
44804,0.6710884
44805,0.6710484
44806,0.6709681
44807,0.6709681
44808,0.6709681
44809,0.6710083
44810,0.6710083
44811,0.6710484
44812,0.6710484
44813,0.6710083
44814,0.6709681
44815,0.6693636
44816,0.6694839
44817,0.6695641
44818,0.6695641
44819,0.6696444
44820,0.6698049
44821,0.6699653
44822,0.6700455
44823,0.6700055
44824,0.6699252
44825,0.6700055
44826,0.6699653
44827,0.6705269
44828,0.6724524
44829,0.6725325
44830,0.6724924
44831,0.6724924
44832,0.6725325
44833,0.6724122
44834,0.672332
44835,0.6722918
44836,0.6722518
44837,0.6722117
44838,0.6721715
44839,0.6721314
44840,0.6721715
44841,0.6720914
44842,0.6720512
44843,0.6720512
44844,0.671971
44845,0.6720512
44846,0.6720512
44847,0.6720512
44848,0.6719309
44849,0.6719309
44850,0.6719309
44851,0.672011
44852,0.6720512
44853,0.6720914
44854,0.6721314
44855,0.6720914
44856,0.6721715
44857,0.6721715
44858,0.6722518
44859,0.6722117
44860,0.6721715
44861,0.6721715
44862,0.6721715
44863,0.6721314
44864,0.6721715
44865,0.6721715
44866,0.6721715
44867,0.6721715
44868,0.6721715
44869,0.6716901
44870,0.67161
44871,0.6716501
44872,0.67161
44873,0.6715698
44874,0.6716501
44875,0.6715698
44876,0.6717303
44877,0.6717303
44878,0.6717705
44879,0.6711687
44880,0.6711687
44881,0.6711687
44882,0.6711687
44883,0.6712088
44884,0.6711687
44885,0.6711687
44886,0.6711286
44887,0.671249
44888,0.671249
44889,0.6722117
44890,0.6721715
44891,0.6721314
44892,0.6721715
44893,0.6722117
44894,0.6722518
44895,0.6722518
44896,0.672332
44897,0.6723721
44898,0.6724122
44899,0.6718104
44900,0.6718104
44901,0.6718104
44902,0.6717303
44903,0.6718104
44904,0.6718104
44905,0.6718104
44906,0.6718506
44907,0.6719308
44908,0.672011
44909,0.6726128
44910,0.6725325
44911,0.6724924
44912,0.6725325
44913,0.6724924
44914,0.6725727
44915,0.6725325
44916,0.6724924
44917,0.6724924
44918,0.6726128
44919,0.6725727
44920,0.6725727
44921,0.6725727
44922,0.6726128
44923,0.6726931
44924,0.6726128
44925,0.6726931
44926,0.6726128
44927,0.6726128
44928,0.6727331
44929,0.6718106
44930,0.6717704
44931,0.6716902
44932,0.67165
44933,0.67165
44934,0.67161
44935,0.67165
44936,0.67161
44937,0.67165
44938,0.6715698
44939,0.6724524
44940,0.6724924
44941,0.6726128
44942,0.6725727
44943,0.6725727
44944,0.6725325
44945,0.6725727
44946,0.6725727
44947,0.6725325
44948,0.6724924
44949,0.6725325
44950,0.6725325
44951,0.6725325
44952,0.6725727
44953,0.6725727
44954,0.6726128
44955,0.6725325
44956,0.6726931
44957,0.6726931
44958,0.6726931
44959,0.6721715
44960,0.6722518
44961,0.6722918
44962,0.6724122
44963,0.6723721
44964,0.6723721
44965,0.6723319
44966,0.6722918
44967,0.6722518
44968,0.6722518
44969,0.673054
44970,0.673014
44971,0.673054
44972,0.6731744
44973,0.6731343
44974,0.6730942
44975,0.673054
44976,0.6730942
44977,0.673054
44978,0.673014
44979,0.6729739
44980,0.6729337
44981,0.6729337
44982,0.6729739
44983,0.6729739
44984,0.6729739
44985,0.6729739
44986,0.6730139
44987,0.6728935
44988,0.6728535
44989,0.6729337
44990,0.6730942
44991,0.6732546
44992,0.6732947
44993,0.6732546
44994,0.6731743
44995,0.6732145
44996,0.6732145
44997,0.6732546
44998,0.6732145
44999,0.6732145
45000,0.6732947
45001,0.6732145
45002,0.6732546
45003,0.6733349
45004,0.6732546
45005,0.6731743
45006,0.6732546
45007,0.6733349
45008,0.673415
45009,0.6733749
45010,0.6732947
45011,0.6732546
45012,0.6732546
45013,0.6732546
45014,0.6731343
45015,0.6730942
45016,0.6730539
45017,0.6714896
45018,0.67161
45019,0.6716901
45020,0.6711710326139422
45021,0.6717291613166504
45022,0.67223872811541
45023,0.6724140623022304
45024,0.6718695948751755
45025,0.6716576791763288
45026,0.6719628926479819
45027,0.6722582012986407
45028,0.6714595459686699
45029,0.671597421058734
45030,0.671764403667632
45031,0.6722505540242121
45032,0.6720911437844732
45033,0.6716154034958266
45034,0.671885080907319
45035,0.6721940265515477
45036,0.6722714667947501
45037,0.6714479262925726
45038,0.6719919807028115
45039,0.6722195389102078
45040,0.671390366284238
45041,0.6721670780044885
45042,0.6720102631678351
45043,0.6720989377693577
45044,0.6723306931285229
45045,0.6717642334856865
45046,0.6720325974081829
45047,0.6717182644343935
45048,0.6717943980606411
45049,0.6718741713033451
45050,0.6728145744945204
45051,0.6721315260665855
45052,0.6721630139296529
45053,0.6730704367415788
45054,0.672283320470203
45055,0.6722239308624522
45056,0.6729814810516394
45057,0.672354805772305
45058,0.6725797571484637
45059,0.6728133532161716
45060,0.6724959979253092
45061,0.672957584633326
45062,0.6719399381223413
45063,0.6729606467023447
45064,0.6727437100505137
45065,0.6726213209809736
45066,0.6726487672065151
45067,0.6725575408984361
45068,0.6722140174013133
45069,0.6724640739388706
45070,0.6728053840293793
45071,0.6728628819902501
45072,0.6727089276059277
45073,0.6726033964286092
45074,0.6729443602564005
45075,0.6728287615728293
45076,0.6729053177326756
45077,0.6730157681292351
45078,0.6728424006948351
45079,0.6725816457016245
45080,0.672754315595764
45081,0.6732608973625672
45082,0.6729394198402572
45083,0.6729579078206834
45084,0.6728776570661275
45085,0.6729573594925805
45086,0.6730618024709
45087,0.6731361368494638
45088,0.6733197616235315
45089,0.6733494076334529
45090,0.6729772724258245
45091,0.6730569984914279
45092,0.6736276452826827
45093,0.6732416469111869
45094,0.6732025649757605
45095,0.673537551429247
45096,0.6735675662382712
45097,0.6734720002291243
45098,0.6734911882030264
45099,0.6731225338512967
45100,0.6733522732833864
45101,0.6734005373638712
45102,0.6730103641891796
45103,0.6736782071888586
45104,0.6736571088825489
45105,0.6737427274884211
45106,0.6731318894220157
45107,0.6738795729156322
45108,0.6737651967265114
45109,0.6730990205631362
45110,0.6735163911768494
45111,0.6733504390198822
45112,0.6735317759475633
45113,0.6734820722976828
45114,0.6733452393477848
45115,0.6741806561431932
45116,0.6738243137232185
45117,0.6733595372561482
45118,0.6736412681699524
45119,0.6735688125108243
